1; 0
1; 1
1; 2
1; 3
1; 4
1; 5
1; 6
1; 7
1; 8
1; 9
0; 10
0; 11
0; 12
0; 13
0; 14
0; 15
0; 16
0; 17
0; 18
0; 19
0; 20
0; 21
0; 22
0; 23
0; 24
0; 25
0; 26
0; 27
0; 28
0; 29
1; 30
1; 31
1; 32
1; 33
1; 34
1; 35
1; 36
1; 37
1; 38
1; 39
1; 40
1; 41
1; 42
1; 43
1; 44
1; 45
1; 46
1; 47
1; 48
1; 49
0; 50
0; 51
0; 52
0; 53
0; 54
0; 55
0; 56
0; 57
0; 58
0; 59
0; 60
0; 61
0; 62
0; 63
0; 64
0; 65
0; 66
0; 67
0; 68
0; 69
0; 70
0; 71
0; 72
0; 73
0; 74
0; 75
0; 76
0; 77
0; 78
0; 79
0; 80
0; 81
0; 82
0; 83
0; 84
0; 85
0; 86
0; 87
0; 88
0; 89
0; 90
0; 91
0; 92
0; 93
0; 94
0; 95
0; 96
0; 97
0; 98
0; 99
1; 100
1; 101
1; 102
1; 103
1; 104
1; 105
1; 106
1; 107
1; 108
1; 109
1; 110
1; 111
1; 112
1; 113
1; 114
1; 115
1; 116
1; 117
1; 118
1; 119
1; 120
1; 121
1; 122
1; 123
1; 124
1; 125
1; 126
1; 127
1; 128
1; 129
1; 130
1; 131
1; 132
1; 133
1; 134
1; 135
1; 136
1; 137
1; 138
1; 139
0; 140
0; 141
0; 142
0; 143
0; 144
0; 145
0; 146
0; 147
0; 148
0; 149
1; 150
1; 151
1; 152
1; 153
1; 154
1; 155
1; 156
1; 157
1; 158
1; 159
0; 160
0; 161
0; 162
0; 163
0; 164
0; 165
0; 166
0; 167
0; 168
0; 169
1; 170
1; 171
1; 172
1; 173
1; 174
1; 175
1; 176
1; 177
1; 178
1; 179
0; 180
0; 181
0; 182
0; 183
0; 184
0; 185
0; 186
0; 187
0; 188
0; 189
1; 190
1; 191
1; 192
1; 193
1; 194
1; 195
1; 196
1; 197
1; 198
1; 199
1; 200
1; 201
1; 202
1; 203
1; 204
1; 205
1; 206
1; 207
1; 208
1; 209
1; 210
1; 211
1; 212
1; 213
1; 214
1; 215
1; 216
1; 217
1; 218
1; 219
0; 220
0; 221
0; 222
0; 223
0; 224
0; 225
0; 226
0; 227
0; 228
0; 229
0; 230
0; 231
0; 232
0; 233
0; 234
0; 235
0; 236
0; 237
0; 238
0; 239
1; 240
1; 241
1; 242
1; 243
1; 244
1; 245
1; 246
1; 247
1; 248
1; 249
0; 250
0; 251
0; 252
0; 253
0; 254
0; 255
0; 256
0; 257
0; 258
0; 259
0; 260
0; 261
0; 262
0; 263
0; 264
0; 265
0; 266
0; 267
0; 268
0; 269
1; 270
1; 271
1; 272
1; 273
1; 274
1; 275
1; 276
1; 277
1; 278
1; 279
0; 280
0; 281
0; 282
0; 283
0; 284
0; 285
0; 286
0; 287
0; 288
0; 289
0; 290
0; 291
0; 292
0; 293
0; 294
0; 295
0; 296
0; 297
0; 298
0; 299
0; 300
0; 301
0; 302
0; 303
0; 304
0; 305
0; 306
0; 307
0; 308
0; 309
0; 310
0; 311
0; 312
0; 313
0; 314
0; 315
0; 316
0; 317
0; 318
0; 319
0; 320
0; 321
0; 322
0; 323
0; 324
0; 325
0; 326
0; 327
0; 328
0; 329
0; 330
0; 331
0; 332
0; 333
0; 334
0; 335
0; 336
0; 337
0; 338
0; 339
0; 340
0; 341
0; 342
0; 343
0; 344
0; 345
0; 346
0; 347
0; 348
0; 349
0; 350
0; 351
0; 352
0; 353
0; 354
0; 355
0; 356
0; 357
0; 358
0; 359
0; 360
0; 361
0; 362
0; 363
0; 364
0; 365
0; 366
0; 367
0; 368
0; 369
0; 370
0; 371
0; 372
0; 373
0; 374
0; 375
0; 376
0; 377
0; 378
0; 379
0; 380
0; 381
0; 382
0; 383
0; 384
0; 385
0; 386
0; 387
0; 388
0; 389
0; 390
0; 391
0; 392
0; 393
0; 394
0; 395
0; 396
0; 397
0; 398
0; 399
0; 400
0; 401
0; 402
0; 403
0; 404
0; 405
0; 406
0; 407
0; 408
0; 409
0; 410
0; 411
0; 412
0; 413
0; 414
0; 415
0; 416
0; 417
0; 418
0; 419
1; 420
1; 421
1; 422
1; 423
1; 424
1; 425
1; 426
1; 427
1; 428
1; 429
0; 430
0; 431
0; 432
0; 433
0; 434
0; 435
0; 436
0; 437
0; 438
0; 439
0; 440
0; 441
0; 442
0; 443
0; 444
0; 445
0; 446
0; 447
0; 448
0; 449
0; 450
0; 451
0; 452
0; 453
0; 454
0; 455
0; 456
0; 457
0; 458
0; 459
0; 460
0; 461
0; 462
0; 463
0; 464
0; 465
0; 466
0; 467
0; 468
0; 469
0; 470
0; 471
0; 472
0; 473
0; 474
0; 475
0; 476
0; 477
0; 478
0; 479
1; 480
1; 481
1; 482
1; 483
1; 484
1; 485
1; 486
1; 487
1; 488
1; 489
1; 490
1; 491
1; 492
1; 493
1; 494
1; 495
1; 496
1; 497
1; 498
1; 499
0; 500
0; 501
0; 502
0; 503
0; 504
0; 505
0; 506
0; 507
0; 508
0; 509
0; 510
0; 511
0; 512
0; 513
0; 514
0; 515
0; 516
0; 517
0; 518
0; 519
1; 520
1; 521
1; 522
1; 523
1; 524
1; 525
1; 526
1; 527
1; 528
1; 529
0; 530
0; 531
0; 532
0; 533
0; 534
0; 535
0; 536
0; 537
0; 538
0; 539
0; 540
0; 541
0; 542
0; 543
0; 544
0; 545
0; 546
0; 547
0; 548
0; 549
0; 550
0; 551
0; 552
0; 553
0; 554
0; 555
0; 556
0; 557
0; 558
0; 559
1; 560
1; 561
1; 562
1; 563
1; 564
1; 565
1; 566
1; 567
1; 568
1; 569
1; 570
1; 571
1; 572
1; 573
1; 574
1; 575
1; 576
1; 577
1; 578
1; 579
0; 580
0; 581
0; 582
0; 583
0; 584
0; 585
0; 586
0; 587
0; 588
0; 589
0; 590
0; 591
0; 592
0; 593
0; 594
0; 595
0; 596
0; 597
0; 598
0; 599
1; 600
1; 601
1; 602
1; 603
1; 604
1; 605
1; 606
1; 607
1; 608
1; 609
0; 610
0; 611
0; 612
0; 613
0; 614
0; 615
0; 616
0; 617
0; 618
0; 619
0; 620
0; 621
0; 622
0; 623
0; 624
0; 625
0; 626
0; 627
0; 628
0; 629
1; 630
1; 631
1; 632
1; 633
1; 634
1; 635
1; 636
1; 637
1; 638
1; 639
0; 640
0; 641
0; 642
0; 643
0; 644
0; 645
0; 646
0; 647
0; 648
0; 649
0; 650
0; 651
0; 652
0; 653
0; 654
0; 655
0; 656
0; 657
0; 658
0; 659
0; 660
0; 661
0; 662
0; 663
0; 664
0; 665
0; 666
0; 667
0; 668
0; 669
1; 670
1; 671
1; 672
1; 673
1; 674
1; 675
1; 676
1; 677
1; 678
1; 679
0; 680
0; 681
0; 682
0; 683
0; 684
0; 685
0; 686
0; 687
0; 688
0; 689
1; 690
1; 691
1; 692
1; 693
1; 694
1; 695
1; 696
1; 697
1; 698
1; 699
1; 700
1; 701
1; 702
1; 703
1; 704
1; 705
1; 706
1; 707
1; 708
1; 709
0; 710
0; 711
0; 712
0; 713
0; 714
0; 715
0; 716
0; 717
0; 718
0; 719
0; 720
0; 721
0; 722
0; 723
0; 724
0; 725
0; 726
0; 727
0; 728
0; 729
0; 730
0; 731
0; 732
0; 733
0; 734
0; 735
0; 736
0; 737
0; 738
0; 739
0; 740
0; 741
0; 742
0; 743
0; 744
0; 745
0; 746
0; 747
0; 748
0; 749
0; 750
0; 751
0; 752
0; 753
0; 754
0; 755
0; 756
0; 757
0; 758
0; 759
0; 760
0; 761
0; 762
0; 763
0; 764
0; 765
0; 766
0; 767
0; 768
0; 769
1; 770
1; 771
1; 772
1; 773
1; 774
1; 775
1; 776
1; 777
1; 778
1; 779
1; 780
1; 781
1; 782
1; 783
1; 784
1; 785
1; 786
1; 787
1; 788
1; 789
